cvegeo,cve_estado,state,cve_mun,municipality,male,female,undefined,total,year,month,status_id
20565,20,oaxaca,565,villa de zaachila,0,3,0,3,2018,6,2
20565,20,oaxaca,565,villa de zaachila,1,0,0,1,2018,7,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2018,9,2
20565,20,oaxaca,565,villa de zaachila,1,1,0,2,2018,12,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2019,1,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2019,2,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2019,4,2
20565,20,oaxaca,565,villa de zaachila,1,3,0,4,2019,5,2
20565,20,oaxaca,565,villa de zaachila,1,0,0,1,2019,8,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2020,3,2
20565,20,oaxaca,565,villa de zaachila,0,2,0,2,2020,8,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2020,10,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2021,4,2
20565,20,oaxaca,565,villa de zaachila,0,2,0,2,2021,5,2
20565,20,oaxaca,565,villa de zaachila,1,0,0,1,2021,8,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2021,11,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2022,6,2
20565,20,oaxaca,565,villa de zaachila,0,1,0,1,2022,7,2
20998,20,oaxaca,998,sin municipio de referencia,0,1,0,1,2019,11,2
20998,20,oaxaca,998,sin municipio de referencia,0,1,0,1,2019,12,2
20998,20,oaxaca,998,sin municipio de referencia,2,1,0,3,2020,4,2
20998,20,oaxaca,998,sin municipio de referencia,0,1,0,1,2020,6,2
20998,20,oaxaca,998,sin municipio de referencia,0,1,0,1,2021,10,2
20999,20,oaxaca,999,se desconoce,1,0,0,1,2015,2,2
20999,20,oaxaca,999,se desconoce,0,1,0,1,2016,11,2
20999,20,oaxaca,999,se desconoce,1,0,0,1,2019,7,2
21001,21,puebla,001,acajete,2,0,0,2,2017,2,2
21001,21,puebla,001,acajete,0,1,0,1,2017,5,2
21001,21,puebla,001,acajete,2,1,0,3,2017,7,2
21001,21,puebla,001,acajete,0,1,0,1,2017,8,2
21001,21,puebla,001,acajete,0,3,0,3,2017,9,2
21001,21,puebla,001,acajete,0,1,0,1,2018,2,2
21001,21,puebla,001,acajete,0,2,0,2,2018,5,2
21001,21,puebla,001,acajete,0,1,0,1,2018,6,2
21001,21,puebla,001,acajete,0,1,0,1,2018,10,2
21001,21,puebla,001,acajete,1,0,0,1,2018,12,2
21001,21,puebla,001,acajete,0,1,0,1,2019,2,2
21001,21,puebla,001,acajete,1,2,0,3,2019,4,2
21001,21,puebla,001,acajete,0,2,0,2,2019,5,2
21001,21,puebla,001,acajete,1,0,0,1,2019,6,2
21001,21,puebla,001,acajete,1,1,0,2,2019,7,2
21001,21,puebla,001,acajete,1,1,0,2,2019,8,2
21001,21,puebla,001,acajete,0,1,0,1,2020,10,2
21001,21,puebla,001,acajete,0,1,0,1,2020,11,2
21001,21,puebla,001,acajete,0,1,0,1,2022,5,2
21001,21,puebla,001,acajete,1,0,0,1,2022,6,2
21001,21,puebla,001,acajete,0,1,0,1,2022,7,2
21001,21,puebla,001,acajete,1,0,0,1,2022,12,2
21001,21,puebla,001,acajete,1,0,0,1,2023,3,2
21001,21,puebla,001,acajete,4,0,0,4,2023,5,2
21001,21,puebla,001,acajete,2,1,0,3,2023,7,2
21001,21,puebla,001,acajete,3,3,0,6,2023,8,2
21001,21,puebla,001,acajete,1,1,0,2,2023,11,2
21001,21,puebla,001,acajete,1,0,0,1,2023,12,2
21001,21,puebla,001,acajete,2,0,0,2,2024,1,2
21001,21,puebla,001,acajete,1,0,0,1,2024,2,2
21001,21,puebla,001,acajete,0,2,0,2,2024,3,2
21001,21,puebla,001,acajete,1,1,0,2,2024,6,2
21001,21,puebla,001,acajete,0,2,0,2,2024,7,2
21001,21,puebla,001,acajete,2,5,0,7,2024,9,2
21001,21,puebla,001,acajete,2,3,0,5,2024,12,2
21001,21,puebla,001,acajete,0,1,0,1,2025,3,2
21001,21,puebla,001,acajete,0,1,0,1,2025,4,2
21001,21,puebla,001,acajete,1,0,0,1,2025,8,2
21001,21,puebla,001,acajete,1,0,0,1,2025,10,2
21002,21,puebla,002,acateno,1,0,0,1,2018,4,2
21002,21,puebla,002,acateno,0,1,0,1,2024,2,2
21002,21,puebla,002,acateno,1,0,0,1,2025,3,2
21002,21,puebla,002,acateno,1,1,0,2,2025,4,2
21002,21,puebla,002,acateno,0,1,0,1,2025,11,2
21003,21,puebla,003,acatlan,1,0,0,1,2015,10,2
21003,21,puebla,003,acatlan,0,1,0,1,2017,11,2
21003,21,puebla,003,acatlan,0,1,0,1,2018,8,2
21003,21,puebla,003,acatlan,0,1,0,1,2018,10,2
21003,21,puebla,003,acatlan,1,0,0,1,2019,8,2
21003,21,puebla,003,acatlan,0,2,0,2,2020,2,2
21003,21,puebla,003,acatlan,1,0,0,1,2020,10,2
21003,21,puebla,003,acatlan,0,1,0,1,2021,8,2
21003,21,puebla,003,acatlan,0,2,0,2,2021,11,2
21003,21,puebla,003,acatlan,0,2,0,2,2021,12,2
21003,21,puebla,003,acatlan,0,1,0,1,2022,3,2
21003,21,puebla,003,acatlan,0,1,0,1,2023,3,2
21003,21,puebla,003,acatlan,2,2,0,4,2023,4,2
21003,21,puebla,003,acatlan,0,1,0,1,2023,8,2
21003,21,puebla,003,acatlan,0,1,0,1,2024,2,2
21003,21,puebla,003,acatlan,0,1,0,1,2024,3,2
21003,21,puebla,003,acatlan,0,1,0,1,2024,4,2
21003,21,puebla,003,acatlan,1,0,0,1,2024,7,2
21003,21,puebla,003,acatlan,1,0,0,1,2025,1,2
21003,21,puebla,003,acatlan,1,0,0,1,2025,4,2
21003,21,puebla,003,acatlan,0,2,0,2,2025,5,2
21003,21,puebla,003,acatlan,0,2,0,2,2025,6,2
21003,21,puebla,003,acatlan,0,1,0,1,2025,11,2
21004,21,puebla,004,acatzingo,0,1,0,1,2017,9,2
21004,21,puebla,004,acatzingo,0,1,0,1,2017,11,2
21004,21,puebla,004,acatzingo,0,3,0,3,2018,1,2
21004,21,puebla,004,acatzingo,1,2,0,3,2018,2,2
21004,21,puebla,004,acatzingo,1,1,0,2,2018,7,2
21004,21,puebla,004,acatzingo,0,1,0,1,2018,10,2
21004,21,puebla,004,acatzingo,1,0,0,1,2018,11,2
21004,21,puebla,004,acatzingo,2,0,0,2,2019,1,2
21004,21,puebla,004,acatzingo,2,0,0,2,2019,3,2
21004,21,puebla,004,acatzingo,1,1,0,2,2019,4,2
21004,21,puebla,004,acatzingo,2,0,0,2,2019,6,2
21004,21,puebla,004,acatzingo,0,1,0,1,2019,7,2
21004,21,puebla,004,acatzingo,1,0,0,1,2019,8,2
21004,21,puebla,004,acatzingo,1,0,0,1,2019,9,2
21004,21,puebla,004,acatzingo,0,1,0,1,2019,10,2
21004,21,puebla,004,acatzingo,1,0,0,1,2020,12,2
21004,21,puebla,004,acatzingo,1,0,0,1,2021,9,2
21004,21,puebla,004,acatzingo,1,0,0,1,2021,12,2
21004,21,puebla,004,acatzingo,1,0,0,1,2023,1,2
21004,21,puebla,004,acatzingo,1,0,0,1,2023,2,2
21004,21,puebla,004,acatzingo,2,0,0,2,2023,5,2
21004,21,puebla,004,acatzingo,1,0,0,1,2023,7,2
21004,21,puebla,004,acatzingo,0,1,0,1,2023,10,2
21004,21,puebla,004,acatzingo,3,1,0,4,2023,11,2
21004,21,puebla,004,acatzingo,1,1,0,2,2024,3,2
21004,21,puebla,004,acatzingo,0,1,0,1,2024,5,2
21004,21,puebla,004,acatzingo,1,0,0,1,2024,7,2
21004,21,puebla,004,acatzingo,1,0,0,1,2024,9,2
21004,21,puebla,004,acatzingo,0,1,0,1,2024,11,2
21004,21,puebla,004,acatzingo,0,1,0,1,2024,12,2
21004,21,puebla,004,acatzingo,0,1,0,1,2025,4,2
21004,21,puebla,004,acatzingo,2,0,0,2,2025,8,2
21004,21,puebla,004,acatzingo,1,1,0,2,2025,9,2
21004,21,puebla,004,acatzingo,2,0,0,2,2025,12,2
21005,21,puebla,005,acteopan,0,1,0,1,2023,8,2
21006,21,puebla,006,ahuacatlan,0,1,0,1,2021,4,2
21007,21,puebla,007,ahuatlan,1,0,0,1,2023,4,2
21008,21,puebla,008,ahuazotepec,1,0,0,1,2019,7,2
21008,21,puebla,008,ahuazotepec,1,0,0,1,2023,3,2
21008,21,puebla,008,ahuazotepec,0,1,0,1,2025,6,2
21009,21,puebla,009,ahuehuetitla,1,1,0,2,2023,8,2
21010,21,puebla,010,ajalpan,0,1,0,1,2015,8,2
21010,21,puebla,010,ajalpan,1,0,0,1,2015,9,2
21010,21,puebla,010,ajalpan,1,0,0,1,2015,10,2
21010,21,puebla,010,ajalpan,1,2,0,3,2017,2,2
21010,21,puebla,010,ajalpan,0,1,0,1,2019,3,2
21010,21,puebla,010,ajalpan,0,1,0,1,2019,11,2
21010,21,puebla,010,ajalpan,1,0,0,1,2020,4,2
21010,21,puebla,010,ajalpan,1,0,0,1,2022,5,2
21010,21,puebla,010,ajalpan,0,1,0,1,2023,1,2
21010,21,puebla,010,ajalpan,1,0,0,1,2023,3,2
21010,21,puebla,010,ajalpan,0,1,0,1,2023,10,2
21010,21,puebla,010,ajalpan,0,1,0,1,2024,10,2
21010,21,puebla,010,ajalpan,1,0,0,1,2025,1,2
21010,21,puebla,010,ajalpan,0,1,0,1,2025,2,2
21010,21,puebla,010,ajalpan,1,0,0,1,2025,10,2
21012,21,puebla,012,aljojuca,0,1,0,1,2018,1,2
21012,21,puebla,012,aljojuca,0,1,0,1,2025,8,2
21012,21,puebla,012,aljojuca,0,1,0,1,2025,9,2
21013,21,puebla,013,altepexi,0,1,0,1,2017,3,2
21013,21,puebla,013,altepexi,1,0,0,1,2024,2,2
21013,21,puebla,013,altepexi,2,0,0,2,2024,10,2
21013,21,puebla,013,altepexi,1,0,0,1,2025,3,2
21013,21,puebla,013,altepexi,1,0,0,1,2025,5,2
21014,21,puebla,014,amixtlan,0,1,0,1,2017,11,2
21014,21,puebla,014,amixtlan,0,1,0,1,2020,12,2
21015,21,puebla,015,amozoc,0,1,0,1,2015,1,2
21015,21,puebla,015,amozoc,0,1,0,1,2017,1,2
21015,21,puebla,015,amozoc,0,2,0,2,2017,3,2
21015,21,puebla,015,amozoc,0,2,0,2,2017,5,2
21015,21,puebla,015,amozoc,0,1,0,1,2017,6,2
21015,21,puebla,015,amozoc,0,2,0,2,2017,9,2
21015,21,puebla,015,amozoc,1,1,0,2,2017,10,2
21015,21,puebla,015,amozoc,1,1,0,2,2017,11,2
21015,21,puebla,015,amozoc,1,2,0,3,2018,1,2
21015,21,puebla,015,amozoc,1,4,0,5,2018,4,2
21015,21,puebla,015,amozoc,0,1,0,1,2018,5,2
21015,21,puebla,015,amozoc,2,2,0,4,2018,6,2
21015,21,puebla,015,amozoc,2,1,0,3,2018,7,2
21015,21,puebla,015,amozoc,0,2,0,2,2018,8,2
21015,21,puebla,015,amozoc,1,0,0,1,2018,9,2
21015,21,puebla,015,amozoc,1,2,0,3,2018,10,2
21015,21,puebla,015,amozoc,2,1,0,3,2018,11,2
21015,21,puebla,015,amozoc,0,2,0,2,2018,12,2
21015,21,puebla,015,amozoc,2,2,0,4,2019,1,2
21015,21,puebla,015,amozoc,2,1,0,3,2019,2,2
21015,21,puebla,015,amozoc,2,3,0,5,2019,3,2
21015,21,puebla,015,amozoc,1,1,0,2,2019,4,2
21015,21,puebla,015,amozoc,1,1,0,2,2019,5,2
21015,21,puebla,015,amozoc,0,2,0,2,2019,6,2
21015,21,puebla,015,amozoc,6,5,0,11,2019,7,2
21015,21,puebla,015,amozoc,3,2,0,5,2019,8,2
21015,21,puebla,015,amozoc,1,0,0,1,2019,9,2
21015,21,puebla,015,amozoc,1,0,0,1,2020,2,2
21015,21,puebla,015,amozoc,0,1,0,1,2020,3,2
21015,21,puebla,015,amozoc,0,2,0,2,2020,7,2
21015,21,puebla,015,amozoc,0,1,0,1,2021,1,2
21015,21,puebla,015,amozoc,1,0,0,1,2021,3,2
21015,21,puebla,015,amozoc,1,3,0,4,2021,4,2
21015,21,puebla,015,amozoc,0,2,0,2,2021,6,2
21015,21,puebla,015,amozoc,1,1,0,2,2021,7,2
21015,21,puebla,015,amozoc,1,0,0,1,2021,9,2
21015,21,puebla,015,amozoc,0,1,0,1,2021,11,2
21015,21,puebla,015,amozoc,0,1,0,1,2022,2,2
21015,21,puebla,015,amozoc,1,0,0,1,2022,5,2
21015,21,puebla,015,amozoc,1,1,0,2,2022,6,2
21015,21,puebla,015,amozoc,2,0,0,2,2022,7,2
21015,21,puebla,015,amozoc,1,0,0,1,2022,8,2
21015,21,puebla,015,amozoc,1,0,0,1,2022,9,2
21015,21,puebla,015,amozoc,2,2,0,4,2023,1,2
21015,21,puebla,015,amozoc,0,1,0,1,2023,2,2
21015,21,puebla,015,amozoc,1,1,0,2,2023,3,2
21015,21,puebla,015,amozoc,0,1,0,1,2023,4,2
21015,21,puebla,015,amozoc,2,2,0,4,2023,5,2
21015,21,puebla,015,amozoc,0,3,0,3,2023,6,2
21015,21,puebla,015,amozoc,1,3,0,4,2023,7,2
21015,21,puebla,015,amozoc,0,2,0,2,2023,8,2
21015,21,puebla,015,amozoc,1,4,0,5,2023,9,2
21015,21,puebla,015,amozoc,2,4,0,6,2023,10,2
21015,21,puebla,015,amozoc,3,2,0,5,2023,12,2
21015,21,puebla,015,amozoc,1,1,0,2,2024,1,2
21015,21,puebla,015,amozoc,1,2,0,3,2024,2,2
21015,21,puebla,015,amozoc,2,6,0,8,2024,3,2
21015,21,puebla,015,amozoc,2,0,0,2,2024,4,2
21015,21,puebla,015,amozoc,2,1,0,3,2024,5,2
21015,21,puebla,015,amozoc,2,2,0,4,2024,6,2
21015,21,puebla,015,amozoc,1,6,0,7,2024,7,2
21015,21,puebla,015,amozoc,1,3,0,4,2024,8,2
21015,21,puebla,015,amozoc,4,5,0,9,2024,9,2
21015,21,puebla,015,amozoc,3,1,0,4,2024,10,2
21015,21,puebla,015,amozoc,2,3,0,5,2024,11,2
21015,21,puebla,015,amozoc,2,0,0,2,2024,12,2
21015,21,puebla,015,amozoc,1,1,0,2,2025,1,2
21015,21,puebla,015,amozoc,0,2,0,2,2025,2,2
21015,21,puebla,015,amozoc,6,1,0,7,2025,4,2
21015,21,puebla,015,amozoc,2,2,0,4,2025,5,2
21015,21,puebla,015,amozoc,2,0,0,2,2025,6,2
21015,21,puebla,015,amozoc,3,2,0,5,2025,7,2
21015,21,puebla,015,amozoc,11,2,0,13,2025,8,2
21015,21,puebla,015,amozoc,1,3,0,4,2025,9,2
21015,21,puebla,015,amozoc,2,1,0,3,2025,10,2
21015,21,puebla,015,amozoc,2,0,0,2,2025,11,2
21015,21,puebla,015,amozoc,1,1,0,2,2025,12,2
21016,21,puebla,016,aquixtla,0,1,0,1,2021,11,2
21016,21,puebla,016,aquixtla,0,1,0,1,2025,3,2
21017,21,puebla,017,atempan,0,1,0,1,2019,4,2
21017,21,puebla,017,atempan,1,1,0,2,2021,12,2
21017,21,puebla,017,atempan,0,1,0,1,2022,8,2
21017,21,puebla,017,atempan,0,1,0,1,2023,7,2
21017,21,puebla,017,atempan,0,2,0,2,2023,9,2
21017,21,puebla,017,atempan,0,1,0,1,2023,10,2
21017,21,puebla,017,atempan,1,0,0,1,2023,12,2
21017,21,puebla,017,atempan,0,1,0,1,2024,3,2
21017,21,puebla,017,atempan,1,0,0,1,2024,4,2
21017,21,puebla,017,atempan,0,1,0,1,2024,6,2
21017,21,puebla,017,atempan,2,0,0,2,2024,7,2
21017,21,puebla,017,atempan,0,1,0,1,2024,8,2
21017,21,puebla,017,atempan,0,1,0,1,2024,12,2
21017,21,puebla,017,atempan,1,0,0,1,2025,1,2
21017,21,puebla,017,atempan,2,3,0,5,2025,2,2
21017,21,puebla,017,atempan,2,1,0,3,2025,3,2
21017,21,puebla,017,atempan,2,1,0,3,2025,4,2
21017,21,puebla,017,atempan,1,0,0,1,2025,5,2
21017,21,puebla,017,atempan,1,0,0,1,2025,6,2
21017,21,puebla,017,atempan,1,0,0,1,2025,7,2
21017,21,puebla,017,atempan,1,0,0,1,2025,8,2
21017,21,puebla,017,atempan,0,1,0,1,2025,10,2
21017,21,puebla,017,atempan,0,1,0,1,2025,11,2
21018,21,puebla,018,atexcal,0,1,0,1,2025,2,2
21018,21,puebla,018,atexcal,1,1,0,2,2025,9,2
21019,21,puebla,019,atlixco,1,0,0,1,2015,1,2
21019,21,puebla,019,atlixco,1,2,0,3,2015,5,2
21019,21,puebla,019,atlixco,2,0,0,2,2015,6,2
21019,21,puebla,019,atlixco,0,1,0,1,2015,7,2
21019,21,puebla,019,atlixco,1,0,0,1,2015,8,2
21019,21,puebla,019,atlixco,2,1,0,3,2015,9,2
21019,21,puebla,019,atlixco,4,1,0,5,2015,10,2
21019,21,puebla,019,atlixco,2,0,0,2,2015,11,2
21019,21,puebla,019,atlixco,1,0,0,1,2015,12,2
21019,21,puebla,019,atlixco,1,0,0,1,2016,1,2
21019,21,puebla,019,atlixco,0,2,0,2,2016,2,2
21019,21,puebla,019,atlixco,1,2,0,3,2016,3,2
21019,21,puebla,019,atlixco,1,4,0,5,2016,4,2
21019,21,puebla,019,atlixco,1,2,0,3,2016,6,2
21019,21,puebla,019,atlixco,1,1,0,2,2016,7,2
21019,21,puebla,019,atlixco,1,3,0,4,2016,8,2
21019,21,puebla,019,atlixco,1,2,0,3,2016,9,2
21019,21,puebla,019,atlixco,1,2,0,3,2016,10,2
21019,21,puebla,019,atlixco,0,2,0,2,2016,11,2
21019,21,puebla,019,atlixco,2,2,0,4,2016,12,2
21019,21,puebla,019,atlixco,0,1,0,1,2017,1,2
21019,21,puebla,019,atlixco,2,1,0,3,2017,2,2
21019,21,puebla,019,atlixco,2,2,0,4,2017,3,2
21019,21,puebla,019,atlixco,1,2,0,3,2017,4,2
21019,21,puebla,019,atlixco,1,1,0,2,2017,5,2
21019,21,puebla,019,atlixco,0,3,0,3,2017,6,2
21019,21,puebla,019,atlixco,0,1,0,1,2017,7,2
21019,21,puebla,019,atlixco,2,5,0,7,2017,8,2
21019,21,puebla,019,atlixco,0,1,0,1,2017,9,2
21019,21,puebla,019,atlixco,4,2,0,6,2017,10,2
21019,21,puebla,019,atlixco,0,1,0,1,2017,12,2
21019,21,puebla,019,atlixco,0,1,0,1,2018,1,2
21019,21,puebla,019,atlixco,1,1,0,2,2018,2,2
21019,21,puebla,019,atlixco,0,1,0,1,2018,3,2
21019,21,puebla,019,atlixco,1,3,0,4,2018,4,2
21019,21,puebla,019,atlixco,2,2,0,4,2018,5,2
21019,21,puebla,019,atlixco,1,1,0,2,2018,6,2
21019,21,puebla,019,atlixco,1,3,0,4,2018,7,2
21019,21,puebla,019,atlixco,0,1,0,1,2018,8,2
21019,21,puebla,019,atlixco,1,0,0,1,2018,9,2
21019,21,puebla,019,atlixco,0,1,0,1,2018,10,2
21019,21,puebla,019,atlixco,0,1,0,1,2018,11,2
21019,21,puebla,019,atlixco,1,0,0,1,2019,3,2
21019,21,puebla,019,atlixco,1,1,0,2,2019,4,2
21019,21,puebla,019,atlixco,0,1,0,1,2019,5,2
21019,21,puebla,019,atlixco,0,1,0,1,2019,6,2
21019,21,puebla,019,atlixco,1,0,0,1,2019,7,2
21019,21,puebla,019,atlixco,1,3,0,4,2019,8,2
21019,21,puebla,019,atlixco,1,2,0,3,2020,2,2
21019,21,puebla,019,atlixco,1,0,0,1,2020,8,2
21019,21,puebla,019,atlixco,2,5,0,7,2020,11,2
21019,21,puebla,019,atlixco,1,0,0,1,2020,12,2
21019,21,puebla,019,atlixco,1,0,0,1,2021,4,2
21019,21,puebla,019,atlixco,1,1,0,2,2021,12,2
21019,21,puebla,019,atlixco,1,0,0,1,2022,3,2
21019,21,puebla,019,atlixco,0,1,0,1,2022,5,2
21019,21,puebla,019,atlixco,1,0,0,1,2022,6,2
21019,21,puebla,019,atlixco,0,1,0,1,2022,7,2
21019,21,puebla,019,atlixco,1,2,0,3,2022,9,2
21019,21,puebla,019,atlixco,1,0,0,1,2022,12,2
21019,21,puebla,019,atlixco,2,0,0,2,2023,1,2
21019,21,puebla,019,atlixco,1,2,0,3,2023,2,2
21019,21,puebla,019,atlixco,1,4,0,5,2023,3,2
21019,21,puebla,019,atlixco,1,1,0,2,2023,4,2
21019,21,puebla,019,atlixco,2,2,0,4,2023,5,2
21019,21,puebla,019,atlixco,1,3,0,4,2023,6,2
21019,21,puebla,019,atlixco,0,1,0,1,2023,7,2
21019,21,puebla,019,atlixco,2,1,0,3,2023,8,2
21019,21,puebla,019,atlixco,3,3,0,6,2023,9,2
21019,21,puebla,019,atlixco,2,2,0,4,2023,10,2
21019,21,puebla,019,atlixco,0,2,0,2,2023,11,2
21019,21,puebla,019,atlixco,3,1,0,4,2023,12,2
21019,21,puebla,019,atlixco,0,3,0,3,2024,1,2
21019,21,puebla,019,atlixco,1,2,0,3,2024,2,2
21019,21,puebla,019,atlixco,2,1,0,3,2024,4,2
21019,21,puebla,019,atlixco,0,3,0,3,2024,5,2
21019,21,puebla,019,atlixco,1,0,0,1,2024,6,2
21019,21,puebla,019,atlixco,1,2,0,3,2024,7,2
21019,21,puebla,019,atlixco,2,0,0,2,2024,8,2
21019,21,puebla,019,atlixco,1,5,0,6,2024,9,2
21019,21,puebla,019,atlixco,2,2,0,4,2024,10,2
21019,21,puebla,019,atlixco,0,3,0,3,2024,11,2
21019,21,puebla,019,atlixco,0,1,0,1,2024,12,2
21019,21,puebla,019,atlixco,1,0,0,1,2025,1,2
21019,21,puebla,019,atlixco,2,0,0,2,2025,2,2
21019,21,puebla,019,atlixco,0,2,0,2,2025,3,2
21019,21,puebla,019,atlixco,1,3,0,4,2025,4,2
21019,21,puebla,019,atlixco,3,1,0,4,2025,5,2
21019,21,puebla,019,atlixco,3,0,0,3,2025,6,2
21019,21,puebla,019,atlixco,0,2,0,2,2025,7,2
21019,21,puebla,019,atlixco,2,3,0,5,2025,8,2
21019,21,puebla,019,atlixco,3,0,0,3,2025,9,2
21019,21,puebla,019,atlixco,0,3,0,3,2025,10,2
21019,21,puebla,019,atlixco,0,1,0,1,2025,11,2
21019,21,puebla,019,atlixco,1,2,0,3,2025,12,2
21021,21,puebla,021,atzala,1,0,0,1,2018,7,2
21022,21,puebla,022,atzitzihuacan,1,0,0,1,2023,9,2
21022,21,puebla,022,atzitzihuacan,0,1,0,1,2025,1,2
21022,21,puebla,022,atzitzihuacan,0,2,0,2,2025,5,2
21024,21,puebla,024,axutla,0,1,0,1,2023,3,2
21024,21,puebla,024,axutla,1,0,0,1,2023,4,2
21025,21,puebla,025,ayotoxco de guerrero,0,1,0,1,2018,9,2
21025,21,puebla,025,ayotoxco de guerrero,0,2,0,2,2024,8,2
21025,21,puebla,025,ayotoxco de guerrero,0,1,0,1,2025,1,2
21026,21,puebla,026,calpan,0,1,0,1,2018,4,2
21026,21,puebla,026,calpan,0,1,0,1,2020,12,2
21026,21,puebla,026,calpan,1,1,0,2,2021,9,2
21026,21,puebla,026,calpan,1,0,0,1,2023,3,2
21026,21,puebla,026,calpan,0,1,0,1,2023,5,2
21026,21,puebla,026,calpan,0,1,0,1,2023,7,2
21026,21,puebla,026,calpan,0,1,0,1,2023,11,2
21026,21,puebla,026,calpan,1,0,0,1,2024,2,2
21026,21,puebla,026,calpan,0,1,0,1,2024,3,2
21026,21,puebla,026,calpan,1,3,0,4,2024,9,2
21026,21,puebla,026,calpan,0,1,0,1,2024,11,2
21026,21,puebla,026,calpan,0,1,0,1,2025,5,2
21026,21,puebla,026,calpan,0,1,0,1,2025,9,2
21029,21,puebla,029,caxhuacan,1,0,0,1,2023,2,2
21034,21,puebla,034,coronango,2,0,0,2,2016,10,2
21034,21,puebla,034,coronango,0,1,0,1,2016,11,2
21034,21,puebla,034,coronango,0,1,0,1,2016,12,2
21034,21,puebla,034,coronango,0,3,0,3,2017,1,2
21034,21,puebla,034,coronango,0,1,0,1,2017,2,2
21034,21,puebla,034,coronango,0,2,0,2,2017,3,2
21034,21,puebla,034,coronango,0,1,0,1,2017,6,2
21034,21,puebla,034,coronango,0,1,0,1,2017,8,2
21034,21,puebla,034,coronango,1,0,0,1,2017,12,2
21034,21,puebla,034,coronango,0,1,0,1,2018,4,2
21034,21,puebla,034,coronango,3,1,0,4,2018,5,2
21034,21,puebla,034,coronango,1,2,0,3,2018,6,2
21034,21,puebla,034,coronango,0,1,0,1,2018,7,2
21034,21,puebla,034,coronango,1,0,0,1,2018,9,2
21034,21,puebla,034,coronango,1,1,0,2,2018,10,2
21034,21,puebla,034,coronango,0,1,0,1,2019,1,2
21034,21,puebla,034,coronango,0,1,0,1,2019,3,2
21034,21,puebla,034,coronango,3,1,0,4,2019,5,2
21034,21,puebla,034,coronango,1,0,0,1,2019,7,2
21034,21,puebla,034,coronango,0,4,0,4,2020,2,2
21034,21,puebla,034,coronango,0,1,0,1,2021,3,2
21034,21,puebla,034,coronango,1,0,0,1,2021,4,2
21034,21,puebla,034,coronango,0,1,0,1,2021,12,2
21034,21,puebla,034,coronango,1,0,0,1,2022,4,2
21034,21,puebla,034,coronango,1,0,0,1,2022,7,2
21034,21,puebla,034,coronango,2,1,0,3,2022,8,2
21034,21,puebla,034,coronango,0,1,0,1,2022,9,2
21034,21,puebla,034,coronango,0,1,0,1,2022,11,2
21034,21,puebla,034,coronango,1,0,0,1,2023,1,2
21034,21,puebla,034,coronango,0,3,0,3,2023,2,2
21034,21,puebla,034,coronango,0,1,0,1,2023,4,2
21034,21,puebla,034,coronango,0,1,0,1,2023,6,2
21034,21,puebla,034,coronango,2,0,0,2,2023,7,2
21034,21,puebla,034,coronango,1,1,0,2,2023,9,2
21034,21,puebla,034,coronango,0,1,0,1,2023,12,2
21034,21,puebla,034,coronango,2,1,0,3,2024,2,2
21034,21,puebla,034,coronango,3,4,0,7,2024,3,2
21034,21,puebla,034,coronango,2,0,0,2,2024,6,2
21034,21,puebla,034,coronango,2,0,0,2,2024,7,2
21034,21,puebla,034,coronango,2,1,0,3,2024,8,2
21034,21,puebla,034,coronango,4,1,0,5,2024,9,2
21034,21,puebla,034,coronango,1,0,0,1,2024,11,2
21034,21,puebla,034,coronango,1,1,0,2,2025,1,2
21034,21,puebla,034,coronango,2,0,0,2,2025,2,2
21034,21,puebla,034,coronango,3,1,0,4,2025,3,2
21034,21,puebla,034,coronango,0,3,0,3,2025,4,2
21034,21,puebla,034,coronango,0,1,0,1,2025,5,2
21034,21,puebla,034,coronango,1,0,0,1,2025,6,2
21034,21,puebla,034,coronango,1,1,0,2,2025,8,2
21034,21,puebla,034,coronango,0,2,0,2,2025,10,2
21034,21,puebla,034,coronango,0,2,0,2,2025,11,2
21034,21,puebla,034,coronango,0,1,0,1,2025,12,2
21035,21,puebla,035,coxcatlan,0,1,0,1,2017,1,2
21035,21,puebla,035,coxcatlan,0,1,0,1,2017,3,2
21035,21,puebla,035,coxcatlan,0,1,0,1,2019,5,2
21035,21,puebla,035,coxcatlan,0,1,0,1,2023,2,2
21035,21,puebla,035,coxcatlan,0,2,0,2,2023,7,2
21035,21,puebla,035,coxcatlan,0,1,0,1,2023,12,2
21035,21,puebla,035,coxcatlan,2,1,0,3,2024,1,2
21035,21,puebla,035,coxcatlan,1,0,0,1,2025,2,2
21035,21,puebla,035,coxcatlan,0,1,0,1,2025,3,2
21037,21,puebla,037,coyotepec,0,1,0,1,2020,7,2
21038,21,puebla,038,cuapiaxtla de madero,0,5,0,5,2018,4,2
21038,21,puebla,038,cuapiaxtla de madero,1,0,0,1,2020,12,2
